url,labels
thefreedictionary.com/Thomas+Wolfe,0
batsu.org/viewtopic.php?t=46692,0
www.topix.com/business/aerospace-defense,0
kdbbpmrdfnlno.pl/apache_handler.php,1
www.dgsryh.com/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
icelebz.com/Sh-list.html,0
mos-ultrastroy.ru/,1
secure.runescape.com.d.weblagon.loginforn.com/mod?/&amp;ssl=0&amp;,1
jhjfkj.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
31.184.196.78/main.php,1
ulmicsulfa.net/mhngaxy,1
reunion.com/robertbolen/,0
box754.bluehost.com/~mediabou/includes/database/upd/mpp/signin/,1
thegoatparade.com/2011/7/16/2278505/preview-new-york-red-bulls-at-chivas-usa-july-16-2011,0
1albums.com/album.php?artist=Lhasa%20De%20Sela&album=The%20Living%20Road,0
dotcom-enterprises.com/jxubcmd.php,1
kansascity-plus.com/fairfield-inn-kansas-city-downtown-union-hill.htm,0
tools.ietf.org/html/rfc761,0
www.angelfire.com/games/UoLS/index.html,0
linkedin.com/pub/jean-pierre-dorion/23/839/b14,0
darkhollowcoffee.com/unntj,1
miluashikguer.ru/ldr/,1
netguard.me/login.php,1
metrolyrics.com/dirt-lyrics-alice-in-chains.html,0
gamblinfamily.org/elizabeth_ann_gamblin.html,0
the-artists.org/artist/Arthur-Lismer,0
"'www.pearsonhighered.com/educator/academic/product/0,,0201745720,00\%2Ben-USS_01DBC.html'",0
123people.com/s/laurie+fontaine,0
3bancaribe.tz.to/,1
coursehero.com/file/6013106/3-aeligordmlaquoaringordmbrvbararingpoundaringeacutelaquoccedilcopy/,0
umfa.utah.edu/,0
virginiemontreal.com/,0
dailymotion.com/video/x414hz_warner-bros-seven-arts-looney-tunes_shortfilms,0
ycwjacy1m8.bimowamokykzzx.net/0y3_ULPi-zg8v9NakANyxOn4U3RjcGZaDfVLJT0KYoLymDsN\n,1
paypal.com-us.cgi-bin.webscr-cmd-login-done-login.access-1308616875.paypal.com-us.cgi-bin.webscr-cmd-login-done-login.access-1308616875.colangelos.ca/cmd=_login-submit&dispatch=5885d80a13c0db1fb69470a13c0db1f1ff80d546411d7f8a8350c1331r2t/,1
usgwarchives.org/ga/carroll/vitals.html,0
fun-dive.com/gps/?check=1i50839134.html,1
corso32.com/,0
tools.ietf.org/html/rfc2195,0
gdg4fd.000a.biz/,1
drama.yale.edu/YIMT/,0
'cielopremiosnet.site90.net/xx/cadastro.html?ios\%20autenticado&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osb&amp;fp=aa151a29d476e27c&amp;pf=p&amp;pdl=500',1
imdb.com/name/nm0572106/,0
arosyllantasescazu.net/media/derm/,1
lux-dekor.su/folder/online/accounts.webmail.login/index.php?loginid=abuse@qkyh.com,1
youtube.com/watch?v=_oMUJShmHXo,0
yasni.co.uk/bruce+alexander/check+people,0
bearbenz.org/zlq5xc82vu6p4nw71697/dG9iaWFzbG9lYmlnQGFvbC5jb20=/xDEsdR/ZmFyenRvZHMub3Jn,1
alihussain.no-ip.biz:9988,1
weekcoupon.com/hggbcg,1
216.245.211.242/topic77.png,1
www.shikoku.co.jp/eng/,0
chroma-si.com.br/GD/index.php,1
partyguideonline.com/attractions/performingartscenters.html,0
academic.research.microsoft.com/Paper/5698771.aspx,0
article.wn.com/view/2011/11/22/Reducing_the_pay_gap_in_UK_companies/,0
susuka.net/lgon/,1
linkedin.com/pub/dir/+/Souaid,0
laser-services.fr/document/2d3eea152730062c3ba23c61d2c58ed4/,1
209.41.183.242/j8fn3rg3,1
eenaquhlgmgidkh.pl/php/upload.php,1
australiansafetypartners.com.au/beta/mailer.php,1
jokehkingshf.tk/ponies/admin.php,1
chpookle.xyz/data/feeder,1
www.informit.com/articles/article.aspx?p=30642,0
222.186.31.28:9693/3278,1
www.rlaj.com/scripts/,0
paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8590.chek.update.laililau.com/wp-countuned.php,1
news.goldseek.com/FeaturedPR/1320849540.php,0
revistart.net/7fg3g,1
touchblackpool.com/business/list/bid/4903253,0
engineering.asu.edu/people,0
agrofuelgroup.com/~purebusi/paypal/,1
myndosproperty.com/profile-aol-update/aol/index.htm,1
slimxxxtubeftb.dnset.com/2013/girl-fucked-by-dog.avi.exe,1
123people.com/a/jonathan+trudeau,0
chesnay.homestead.com/files/ChesnayE-o/p87.htm,0
writingcommons.org/,1
dhl.co.ke/content/ke/en/express/tracking.shtml?brand=dhl&amp;awb=5510743991,1
www.stm.info/English/metro/a-index.htm,0
microneedle.com/menu_files/pack.tar.gz,1
imdb.com/name/nm0395203/,0
domaingetfree.tk/,1
lindayalemrun.buffalo.edu/racewinners01.php,0
www.angelfire.com/super/naomicampbell/,0
texasstatebank.net/,0
gsspgosjl.work/data/info.php,1
103.13.221.51/bins/mm.arm7,1
casinoserver.net/wp-includes/8102022121/535235035/,1
'sevkon.net/js/?ref=3D3D3D3D3D3D3D3Dhttp\%3A\%2F\%2Fus.battle.ne=',1
lifehacker.com/381966/tweak-microsoft-outlook-to-empty-your-inbox-faster,0
tinyurl.com/pl843ws,1
www.jdlincoln.com/default.htm,0
googledoczz.com/filewords/,1
zsyqzx.cn/js/?app=com-d3&amp;;http,1
linkedin.com/directory/people/sc-2.html,0
umihaku000time.web.fc2.com/897fyDnv,1
7oqnsnzwwnm6zb7y.paypartyoptions.com/img/rb.png,1
unichempharmacy.com/,0
rotoworld.com/player/mlb/152/player?r=1,0
isthisyour.name/directory/fullnames/ma~wolverton.htm,0
hudsonvalleygraphicsvip.com/Template/dropbox/proposal/,1
dailymotion.com/video/xfyamc_michele-scarabelli_shortfilms,0
flightaware.com/live/airport/KPHN,0
netclip.ro/08yhrf3,1
lapeliculadelbalon.com/04b3bb312b7b707fadfcac7380c6a15d/,1
amentoladofreexxxpoly.com/saidas/polys.pac,1
nndb.com/people/980/000036872/,0
amazon.com/s?ie=UTF8&keywords=barney%20cassettes&rh=i%3Aaps%2Ck%3Abarney%20cassettes&page=1,0
dimograficox.com/image/catalog/online/login/mail/confirmer.php,1
www.conciencia.cl/skin/install/Panel/,1
tools.ietf.org/html/rfc1773,0
kudh.net/htmls/yinxing/,1
gold.ozroadie.com.au/yhso02sfpn\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=37&provincia=&categoria=&azienda=&page=4,1
fanbase.com/Mark-Chlebek,0
dbkunsult.eu/globalmarkets/,1
baseballprospectus.com/article.php?articleid=15061,0
test-iasusa.pantheonsite.io/user/validate/26603/1457822938/W6hFfn0AHougKiR4vfyJ7Uul_R8Em8Wmi3vd5I3iJas,1
strangemusicinc.net/p31/Big-Scoob-Monsterifik-Autographed-Poster/product_info.html,0
sourceforge.net/projects/phposxom/,0
nydailynews.com/topics/Jermaine%20Dye,0
calambamisocc.gov.ph/libraries/joomla/google/embed/,1
sabiliku.com/boss2/,1
thewinekartdemo.cwwws.com/winelist/mobile.free.fr/a685s1a65s1/free/free/,1
ttt78good.biz/data/feeder/,1
cetis43.mx/Modpro/alibaba/,1
sabioq.com/Connections/_notes/dxml.php?id=,1
ebfdeddkoanakkoa.com /,1
sundancechannel.com/films/500063996/,0
booked.net/hotel/markazia-monroe-suites-beirut-19542,0
en.wikipedia.org/wiki/American_Samoa_national_football_team,0
fans.canadiens.nhl.com/community/topic/18649-collecte-de-sang-du-ch/,0
mylife.com/iluvull,0
www.lindepaint.com/js/?us.battle.net/login/en/?ref=vrpcemdus.battle.net/d3/en/index&app=com-d3,1
environment.gov.au/heritage/ahc/publications/commission/books/linking-a-nation/chapter-10.html,0
pratelli.net/wp-includes/images/webmail_security_center/webmail_reset.htm,1
en.wikipedia.org/wiki/Remstar_Corporation,0
marketwire.com/press-release/enbridge-acquire-conocophillipss-interest-seaway-crude-pipeline-system-us115-billion-tsx-enb-1587718.htm,0
lenouveauplace.proboards.com/index.cgi,0
security.co.uk.token-e76z7a688a69871b.cmd-home.com/Confirm.php?command=_cmd-log-in&cookie=1bc29b36f623ba82aaf6724fd3b16718,1
annakraktour.pl/World/gucci2014/gdocs/processing.html?ip=184.173.227.138,1
isthisyour.name/directory/fullnames/ma~chiasson.htm,0
denverrealestate.com/,0
www.bct-cawe.net/post.php,1
registration-centere-recover.hostingsiteforfree.com/please.php,1
en.wikipedia.org/wiki/William_B._Shubb,0
95.85.29.208/data/info.php,1
robertagioielli.com/vodafone/vodafone_online-update.html,1
ingservice.ro/845yfgh?aofxrdpnlh=nuoicw,1
oregonapwa.org/,0
familytreemaker.genealogy.com/users/s/h/a/Nicole-D-Shade/ODT2-0001.html,0
supportservice-amazon.de/verifi.htm,1
isohunt.com/torrents/golden+age+of+grotesque,0
hamersleynetball.com.au/pbowsbhd,1
tripleplays.sabr.org/tp_stadium.htm,0
www.bridgewebs.com/kent/,0
www.varian.net/dreamview/dreamtubes/index.html,0
www.westexia.com/2euhq8zh,1
90.3.1.14:6892,1
flickr.com/photos/cornforthimages/5334248602/,0
debmell.org/wp-content/themes/debmell/mris/active.htm,1
woodburydevon.co.uk/burials.htm,0
muzukashibrashinki.net/h55l/post.php,1
canadajka.ca/,0
sadovod-gel.ru/43h36n54,1
music.yahoo.com/norma-fraser/,0
carbodyparts.net/oldsmobile-delta_88-inventory.html,0
www.e4plaza.com.tw/admin/images/Gmail/update.php,1
www.kuodesign.com/pineapple/,0
peaumontreal.com/hud/index.php,1
mebelmira29.ru//wp-includes/remax/index.htm,1
cazare-sucevita.ro/js/,1
jugblida.com/modules/mod_feed/tmpl/Impot/LoginMDP/imp-ghx333/send.php,1
data.greatbuildings.com/wiki/Lima%2C_Ohio,0
thinkdesign.com.lb/alibaba/index.php?email=abuse@tqga.com,1
novarubalka.com/media/kunena/DHL/DHL/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;;userid=abuse@sghambros.com,1
atlantnn52.ru/wp-includes/images/DrOPboX,1
www.premium7days.za.pl/,1
newjerseycarclassifieds.com/,0
daenenhetrecentorumque.o2chair.com/u8q4ok1hh5.php\nnewsok.com/,1
spallinger.com/,0
goorooanimation.com/animal_instincts.htm,0
reunion.com/l3-6639/,0
urbantoronto.ca/forum/showthread.php/2425-Panel-Discussion-on-Condos-featuring-Peter-Clewes-Brad-Lamb,0
scbonline.net.tc/personal/home/en/secure/login.php,1
spokeo.com/Sharon+Snowden,0
www.openbsd.org/images/map.jpg,0
noithatliti.com/main/modules/smile.gif,1
karasu.mur.at/,0
confiagro.com.br/.https/www/login.msoutlookonline.net/wsignin/owa/auth/logon.aspx_replaceCurrent_url_owa/index.php?umail=c29mdHdhcmVAY2F0YWxpbmFtYXJrZXRpbmcuY29t,1
mailpoet-tester.com/wp-includes/e2.php,1
electionprediction.org/2007_fed/riding/24048.php,0
linkedin.com/directory/people/budd-2.html,0
shortfun.com/joely-fisher-14936,0
birthdaymarch.servemp3.com/,1
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=4347,0
charlesbruneau.qc.ca/tour-cibc/en/,0
news.yahoo.com/google-com-ranks-seochampion-com-1-search-engine-100026889.html,0
theentertaineme.com/cgi/GDriveE/GDrive/modules.php,1
androidosupdate6-0.com/,1
grendizer.biz/fattura/fattura05032014.zip?9hq3vacty6ggvex,1
www.ululatus.org/sleepybot/,0
putidwipe.com/6u7fvm,1
wearzone.net/post/data,1
en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,0
landwatch.com/Minnesota_land_for_sale/Le_Sueur,0
strangehabitsband.com/,0
zoominfo.com/people/Dollas_Bobby_603125597.aspx,0
oicnmudv.bid/ts-chrome-34/?br=ie&amp;lang=en&amp;n=1-888-742-1540,1
axa.ca/axa-in-canada,0
sabe-sabe.com/statement/dpbx/,1
sportsnet.ca/hockey/juniors/2011/10/25/qmjhl_hof/,0
www.smu.edu/ecenter/,0
linturefa.ru/ldl01/viewtopic.php,1
progettocrea.org/wp-content/themes/telekom/telekom_deutschland_gmbh,1
karejones.com/Doc,1
www.w3.org/TR/2000/WD-MathML2-20000211/,0
www.sschwarzer.net/python/warpstock_europe_2001.html,0
www.iwsti.com/,1
8ilhxrst5k.naqycirefujppa.info/3acqn41ety\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
youtube.com/watch?v=WPUu_opZ1Bc,0
scientific.otzo.com/rss.php,1
lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/59fcff66f3e64df69287dd9a2736677f,1
www.amexpresonlineservices.com/diamond/,1
www.angelfire.com/biz7/options/,0
cfoxclearing.com/,0
tripadvisor.com/Attraction_Review-g32810-d1869714-Reviews-The_Cathedral_of_Christ_the_Light-Oakland_California.html,0
wiki.answers.com/Q/How_to_replace_blower_motor_on_1997_pontiac_grand_prix_show_picture,0
worthpoint.com/worthopedia/doobie-brothers-record-album-best-119034833,0
fritidssysler-silviculturist.bigbearantiques.com/bfene876gs.php\n,1
185.118.65.156/upd/53,1
pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h615j66j8.amautopartes.com/0eb1a47f59a905e3f1b2fb26f13e8bc8/,1
www.chasing90ag1.com/index_files/wecome/_cqr/login/login.psp/ccc/,1
latticent.com/gn9iw,1
service.rnscape.tk/m=forum/forums.ws?154=853&amp;166=2147483403,1
fact-index.com/l/lo/louis_joseph_papineau.html,0
en.wikipedia.org/wiki/8th_Canadian_Hussars,0
methninja.tk/private/hawkraw.exe,1
espm.co.il/wp-includes/Text/outlook/,1
cinematreasures.org/theaters/6334,0
agelessskin.net/includes/PEAR/Outlook/mail.live.com/login/verification/admin/homezone/default.php,1
serwer1374165.home.pl/radmaxweb/components/com_jnews/includes/jquery/aol.htm,1
equiptel.com/images/db2/,1
en.wikipedia.org/wiki/Battleship_game,0
www.hfxpbk.com/~hailagra/signin/contact.php,1
stat.das.kingnet.com,1
www.ohiobusinesscollege.edu/CDL.asp,0
hyhpzx.cn/js/?http://,1
www.yoand.biz/,1
2z50j4w.ufh7.com/de/?Y2FyYm9ueXBzZUBhb2wuY29t,1
docusiign.marinlogistica.com.br/sharingOPLy3sourcePS8tMTtVLzs/al.php,1
www.threshold-online.co.uk/g76gyui,1
85.14.243.9/,1
realhelpsout.com/wp-includes/ID3/activation/free/moncompte/,1
chinaeyes.net/87yfhc,1
baseball-almanac.com/teamstats/roster.php?y=1993&t=OAK,0
news.bbc.co.uk/1/hi/business/1978993.stm,0
demo.thedevelovers.com/thedelicate/wp-includes/images/media/data/wmsbd/,1
louisirby.com/ejtocks,1
zipwho.com/,0
breitbart.tv/occupyoakland-vandalizes-bank-of-america/,0
facebook.com/people/Leonard-Cohen/100000440986869,0
en.wikipedia.org/wiki/Saint-Louis_(provincial_electoral_district),0
tokyotrawler.blogspot.com/,0
www.cdhnow.com/mw.asp,0
absoluteastronomy.com/topics/Marcelle_Ferron,0
goodreads.com/book/show/6491111-family-album,0
two-of-us.at/images/vein.exe,1
linkedin.com/pub/chris-cannizzaro/6/971/3a9,0
huffingtonpost.com/news/catholic-church,0
askart.com/askart/c/kate_carew/kate_carew.aspx,0
cse.umn.edu/,0
parsimaj.com/60wEBT.php,1
finance.yahoo.com/news/Disney-Channel-and-Disney-XD-prnews-2364891984.html,0
purebanquet.com/y5k3o,1
sonnystafgy.top/search.php,1
lostpedia.wikia.com/wiki/Kyle_MacLachlan,0
isthisyour.name/directory/fullnames/ma~girard.htm,0
linkedin.com/pub/neal-sumner/9/b34/a15,0
91.239.25.5:6892,1
sports790.com/pages/glenndavis.html,0
topix.net/member/editor-application?node=city/kennett-mo,0
www.stormpages.com/ccrackheads/,0
gme.by/includes/logsession/login.php?email=abuse@lampe.it,1
nymag.com/fashion/fashionshows/2010/spring/main/newyork/womenrunway/herveleger/,0
security-scan-nuqbqakx.in/,1
myspace.com/muzionmuzik,0
go890.com/d/x862.dll,1
avocabeachdayspa.com/wp-includes/js/DECI9187517236/,1
swissitaly.com/includes/phpmailer/class.pop3.php?id=,1
umeshtradingcorp.com/app/account/webmail-login.php?email=abuse@dot.state.fl.us&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
www.cajetaslugo.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,1
itrechtsanwalt.at/845yfgh,1
balayeskwela.com/chq/ba/,1
biggerlongermoretimemoresperms.net/wp-includes/nD/,1
search.barnesandnoble.com/Fighting-for-Life/Walter-J-Ong/e/9780801413421,0
youtube.com/watch?v=G44NCvNDLfc,0
macongabankruptcy.com/,0
jameswells.net/KlassModeler/,0
londonclubsguestlist.com/,0
lyrics.com/why-you-wanna-treat-me-so-bad-lyrics-prince.html,0
back.courtindental.info/6f333209fdaf5dbec0889b2e01334170/,1
slideshare.net/sidleecom/sid-lee-architecture-red-bull-hq,0
spokeo.com/Stacey+Jackson,0
www.sudoku9981.com/sudoku-puzzles,0
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934sxTu4rz75jw9ld2-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-36906758/websrc.php?session.start,1
wiki.answers.com/Q/FAQ/7562-342,0
henriqueneupersonal.com.br/jss/greek/newpage/passerror.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
timevoyagers.com/Lauver01/d17.htm,0
allstays.com/Campgrounds/Minnesota-state-parks-campgrounds.htm,0
ppt.cc/Mm5bK,1
boards.ancestry.com/surnames.archambault/105.4/mb.ashx,0
carpetland.ir/zqstcllt,1
www.jmscoutinho.com/wp-includes/js/tinymce/utils/mctabs.php,1
amadistrit.com/1bnao0hm,1
mcyengineering.com/modules/webstat/vodafone_onlinerechnung,1
freepeople.by/red.php,1
freebase.com/view/en/keith_wayne_1942,0
happy.80port.net/bbs/data/__zbSessionTMP/2013gdocs/,1
logishotels.com/en/hotel-Hotel-Le-Saint-Yves-9361.html,0
crosswords911.com/amiable.html,0
paypal.verified.com.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d97a01umya7asrah3lkrahet.mpsspkmm.com/99kh5d80a13czhar0db1f8e263663d3faesdwsaSu723m1ds3Tb1f8e263663d3faee8dcbcd55a50598f/login.php,1
diecastxchange.com/forum1/topic/53666-my-collection-indy-cart-champcar/page__st__25,0
inkel.co.kr/images/silvenegreus/jeioeuanstree/cantersia/paoalccistrea/quaistrevers/olariu/darog.html?asddsasdbnsdmnsdsa=assdanbsdamnsda6sandasbdmnbsda8samsdbnsdbnsamnasd5asdmsdambmnmasdbsmad7asdmnbdamndbmnnasd4sadmndbnadsbdasmndasbasd9sadmnabdas,1
tanglaofamily.kenaidanceta.com/wp-admin/Doc2015/,1
btjunkie.org/torrent/Cattle-Decapitation-The-Harvest-Floor-240-kbps-VBR/5712b57c25a71f9f9535e1f9d43221ea0258638d7f18,0
selfstoragefinders.com/zillah-wa-self-storage.aspx,0
youjizz.com/videos/angela-summers-2192735.html,0
practiceprofitsplus.com/Media/newdocxb/c18e0c9aab797914d002e24a0625bce4/,1
freepages.genealogy.rootsweb.ancestry.com/~philpotsutton/index3.htm,0
www.gijsk.com/mozilla/chromelist/,0
ttd.co.th/~ttd.co.th/s78zc63,1
dl.downf468.com/n/3.0.26/2105407/AVS_Media_Player.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/4351718/Vlc_Media_Player.exe=,1
fulhamfc.com/MatchAndTeam/FixturesList.aspx,0
6i3cb6owitcouepv.micropaysearch.com/img/lb.png,1
jewishdatabank.org/study_canada_montreal.asp,0
home.iprimus.com.au/david_richards/,0
bonjourquebec.com/qc-en/events-directory/major-exhibition/,0
reubique.com/Bonus.htm,0
www.hironen.co.jp/en/index.html,0
cn.chiculture.net/0309/policy/images/,1
www.surpreendanaotempreco.net/publicidade/,1
sympatico.ca/mark.servos/vinelandscouts/frenchriver2002.htm,0
portalparticipegol.net46.net/smiles/voegol/eloyalty_ptb/start.sweSWECmd=GotoView&amp;_sn=2.9uY7fQiVbk3a7yBoVT.ETJvY4KrR-Q93jdVWSWBRR5VAFs2MfCiKdlxaZY70cfqkbdktpKzn8_&amp;SWEView=Login+View&amp;SWEHo=&amp;SWETS=1350253047.html,1
homepages.rootsweb.ancestry.com/~sharonmh/Cork.Registers/St%20Finbarre's.htm,0
linkedin.com/pub/brian-grauer/13/b75/51,0
hallmarkteam.com/item/Ed/Ed/index.php,1
finance.yahoo.com/q/pr?s=UL,0
'www.yaic.com.cn/css/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fbiethycus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
comingtotheunitedstates.blogspot.com/,0
pockettypewriter.co.uk/765f46vb.exe,1
tools.ietf.org/html/rfc2771,0
myspace.com/phedro,0
bluejackets.nhl.com/club/news.htm?id=589902,0
lacajaverde.com/wp-includes/googledocs/?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD,1
shujatalikhan.blogspot.com/,0
dringeraout.com/rss/feed/stream,1
www.stairwaytoheavenyoga.com/8347837843/,1
icarus.math.mcmaster.ca/peter/mix/mix.html,0
deseretnews.com/article/695239435/Guvs-daughter-an-aspiring-journalist.html,0
porminacion.org/images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3eba33x.html,1
yahia17.no-ip.org:1177,1
daily.enewsbank.net/wmpsrx64,1
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578/DEsdR/cgiy1jwd2svpm976ch,1
tmclothingsstores.com/gdoc/Googlenewdoc/Fileplus/Googlefile/Docxxxxxxxx/Google_docs_filessss/Google_docs_files/iYmLjfNHGyr.php,1
todaywith.date/rss/feed/stream/,1
theteesbar.com/pkginfo/mobile2016/228a43543cdcfc0e935b7d38a4d0f6cf/dac548b894eb4fb6f91f521b16564719,1
facebook.com/craig.kilborn,0
mylife.com/c-2704574673,0
shrisha.co.in/Docs/nD/nD/,1
libraries.mit.edu/archives/research/collections/collections-ac/ac4.html,0
mentoring.nyc.sg/ppay/prepagata.php?login=5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b,1
home-tech.com.ar/share/boxMrenewal.php?Fgcto=abuse@vfycble.cy&amp;.ifie=59udfw0fq5opd&amp;pf=6011&amp;se=60564&amp;dif=fr-hi&amp;ebava=bdc&amp;obib=4,1
i-dmate.com/includes/css/mailbox/,1
etfgeek.us/09y7gnninj,1
sportsnetwork.com/merge/tsnform.aspx?c=sportsnetwork&page=nhl/news/newstest.aspx?id=4452261,0
tulisasource.com/rne42v8,1
houseofnames.com/desjarlais-family-crest,0
darklight__1.tripod.com/assassinsinfraserburgh/,0
mainstreetmountjoy.com/wordpress/wp-content/themes/twentyfifteen/total/www/box.com/index.php,1
f664emjmcm.fekazutegyfwsed.net/8w1jvhlnm9\npt0ifbsckq.erogamler.eu/index.php?aff=9807qfjnjz&id=73HQiqaazbO&partner=v2qzd9egxh,1
yyrent.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;zejdnoossl=0&amp;dest,1
mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/_notes/private/allaccounts/nationwide/Signon_WP1.htm,1
payapl.webesc.cg-ben.help.update.info.bt-co-20110922-71550.skinvet.com.au/cmd_home&amp;country_lang.x=true/5ef0ca44b2978be878357490e62e61b2/,1
inosmi.ru/russia/20150818/229690166.html,1
depositionstream.com/scripts/img/pipi.txt,1
lordwire.hostei.com/index.php,1
beatricedailysun.com/news/local/article_077080d4-7f37-11df-a9fa-001cc4c03286.html,0
pinolobu.com/2009/08/14/wang-yung-ching-was-the-richest-man-in-the-world-without-any-will/,0
tethys.xyz/eotu/gate.php/,1
wordiq.com/definition/Politics_of_Quebec,0
mncsskcxn.blogspot.com/,1
mylife.com/doublef31,0
www.anglo.german.clara.net/E-frontpage/e-frontpage.html,0
textidea.com/work/new/index.php,1
jiashanhuayuyiyao.com/update-adminserver.html,1
politicalgraveyard.com/bio/terryll-thaxton.html,0
renetrailer.ca/info2.htm,0
rvpvxtfafvallctv.biz/upload/_dispatch.php,1
midasrxpharmacy.com/wp-admin/js/LoginPaggiesmain/LoginPaggiesmain/,1
wydawnictwa.wstijo.edu.pl/media/modulesanywhere/images/095374f/gkjfd874jld/fh33d03/S8DFSU9SDFU9y.html,1
iitee.net/includes/y/LJ0CDK.php-1462817848-1-2ef55a7c1b025e8363c1bb61b415ccb02ef55a7c1b025e8363c1bb61b415ccb02ef55a7c1b025e8363c1bb61b415ccb0-abuse@yahoo.com.com.php,1
51939812.de.strato-hosting.eu/ww0pj,1
bangkokbeautycare.com/wp-content/plugins/aol/index.htm,1
faeeb00k.com/,1
www.gardinernazarene.org/j654646456454/,1
astra-antiques.com/bt32u5,1
bostoncommercialdoor.com/w-pword/documennt-sig/new-fil,1
cloudburstercdn.net/,1
tostem.rel7.com/,1
en.wikipedia.org/wiki/Jonathan_Tremblay,0
imdb.com/title/tt0109865/,0
wopular.com/home-week-sister-aimees-castle-lake-elsinore,0
umefashion.in/allspark/login/verify.php,1
tribox.jp/mail/webscr.php?amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5ff30fe408083062862c1fa11aceea582ff30fe408083062862c1fa11aceea582&cmd=_login-run,1
krotzon.biz/aWJlbi1zY2hpa290YW56QHQtb25saW5lLmRl/DEsdR/cgi6qburzx9pvf5hmd,1
www.istanbulle.com/log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,1
meetup.com/GAPCGuild/,0
www.wscapi.com/,1
savannahraces.net/wp-content/50/webmail.zimra.de/aa7bfebd7a93b4639f1cb4207ad24699/,1
6i3cb6owitcouepv.micropaysearch.com/img/bitcoin.png,1
www.x0x1x0.biz/websito/,1
u233740.sendgrid.org/wf/click?upn=ZmVB8aKvXfS2FBd4-2FlhwqFEhEOMmfwXlcsrKQF4n8bCC1vONw5xfk3MxclFJ-2BN9CC5oqAawclfchD0ZTvKwjs4YOt8x73MdiH-2Fsba7FHdrs-3D_wMh4bI5373KmuDXhWz-2Fnp-2FJqiAMR-2F0G-2BDCQx5KyMuE-2ByVQsUYJr-2BEFgEzVXcxkuqGI5O0gWR1ynkr-2BMThqKyeIe5jhuEY5x-2FGPTOTSkLjVjUz1ZM2D-2B5k-2B0cVe-2F2SiZLNS0AErP-2F-2F8voUZYNHcwpsJLAzGCSKC69CCwENJyXxrI-3D,1
fuck.addr.com/,0
closinglogos.com/page/Disney-ABC+Domestic+Television,0
msmwujy.silyaqgppf.ga:35604/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,1
'www.blizzard56.tk/login.asp?ref=https\%3A\%2F\%2Feu.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',1
getdealss.co.in/crown/admin.php,1
46709394.com/54JHbjgcDLG,1
swimpalla.net/43h36n54,1
